version,module_hint,address_hex,address_int,name,rel_file,line,signature,tag_rest
1.13c,D2Common,0x6FD5D8E0,1876285664,sub_6FDACEC0,source/D2Common/src/Path/Step.cpp,278,"BOOL __fastcall sub_6FDACEC0(D2DynamicPathStrc* pDynamicPath, D2FP32_16* a2, D2UnitStrc** pUnit) {",
1.13c,D2Common,0x6FD5DA40,1876286016,PATH_RecacheRoomAtCoordIfNeeded,source/D2Common/include/Path/Step.h,16,"void PATH_RecacheRoomAtCoordIfNeeded(D2DynamicPathStrc* pPath, D2ActiveRoomStrc* pHintRoom, uint32_t nPrecisionX, uint32_t nPrecisionY);",
1.13c,D2Common,0x6FD5DA40,1876286016,PATH_RecacheRoomAtCoordIfNeeded,source/D2Common/src/Path/Step.cpp,763,"void PATH_RecacheRoomAtCoordIfNeeded(D2DynamicPathStrc* pPath, D2ActiveRoomStrc* pHintRoom, uint32_t nPrecisionX, uint32_t nPrecisionY) {",
1.13c,D2Common,0x6FD5DB40,1876286272,PATH_RecacheRoomIfNeeded,source/D2Common/include/Path/Step.h,50,D2COMMON_DLL_DECL void __stdcall PATH_RecacheRoomIfNeeded(D2DynamicPathStrc* pDynamicPath);,(#10770)
1.13c,D2Common,0x6FD5DB40,1876286272,PATH_RecacheRoomIfNeeded,source/D2Common/src/Path/Step.cpp,829,void __stdcall PATH_RecacheRoomIfNeeded(D2DynamicPathStrc* pDynamicPath) {,(#10770)
1.13c,D2Common,0x6FD5DB70,1876286320,sub_6FD5DB70,source/D2Common/src/Path/PathMisc.cpp,1156,BOOL sub_6FD5DB70(D2DynamicPathStrc* pDynamicPath) {,
1.13c,D2Common,0x6FD5DC80,1876286592,PATH_ResetMovement,source/D2Common/include/Path/Step.h,28,void PATH_ResetMovement(D2DynamicPathStrc* pDynamicPath);,
1.13c,D2Common,0x6FD5DC80,1876286592,PATH_ResetMovement,source/D2Common/src/Path/Step.cpp,785,void PATH_ResetMovement(D2DynamicPathStrc* pDynamicPath) {,
1.13c,D2Common,0x6FD5DC80,1876286592,PATH_StopMovement,source/D2Common/src/Path/Step.cpp,695,void PATH_StopMovement(D2DynamicPathStrc* pDynamicPath) {,
1.13c,D2Common,0x6FD5DCE0,1876286688,D2Common_10232,source/D2Common/include/Path/Step.h,46,"D2COMMON_DLL_DECL BOOL __stdcall D2Common_10232(D2DynamicPathStrc* pPath, D2UnitStrc* pUnit, D2ActiveRoomStrc* pDestRoom, int nTargetX, int nTargetY);",(#10223)
1.13c,D2Common,0x6FD5DCE0,1876286688,D2Common_10232,source/D2Common/src/Path/Step.cpp,803,"BOOL __stdcall D2Common_10232(D2DynamicPathStrc* pPath, D2UnitStrc* pUnit, D2ActiveRoomStrc* pDestRoom, int nTargetX, int nTargetY) {",(#10223)
1.13c,D2Common,0x6FD5DDC0,1876286912,D2Common_10231_Impl,source/D2Common/src/Path/Step.cpp,708,"BOOL __stdcall D2Common_10231_Impl(D2DynamicPathStrc* pDynamicPath, D2ActiveRoomStrc* pRoomDest, D2PathPointStrc tDest) {",
1.13c,D2Common,0x6FD5E1A0,1876287904,D2Common_10231,source/D2Common/src/Path/Step.cpp,750,"int __stdcall D2Common_10231(D2DynamicPathStrc* pDynamicPath, D2UnitStrc* pUnit_unused, D2ActiveRoomStrc* pRooms, uint16_t nX, uint16_t nY) {",(#10075)
1.13c,D2Common,0x6FD5E230,1876288048,D2Common_10226,source/D2Common/src/Path/PathMisc.cpp,1204,"BOOL __stdcall D2Common_10226(D2UnitStrc* pUnit, signed int a2) {",(#10342)
1.13c,D2Common,0x6FD7D320,1876415264,DRLG_IsTownLevel,source/D2Common/src/Drlg/DrlgDrlg.cpp,805,BOOL __fastcall DRLG_IsTownLevel(int nLevelId) {,
1.13c,D2Common,0x6FD7EDA0,1876422048,UNITS_IsDoor,source/D2Common/src/Units/Units.cpp,1910,BOOL __stdcall UNITS_IsDoor(D2UnitStrc* pUnit) {,(#11020)
1.13c,D2Common,0x6FD7EF90,1876422544,UNITS_IsAnimModeBlocking,source/D2Common/src/Units/Units.cpp,1425,"BOOL UNITS_IsAnimModeBlocking(int nUnitType, int nAnimMode) {",
1.13c,D2Common,0x6FD7EFC0,1876422592,UNITS_IsAnimModeGetHit,source/D2Common/src/Units/Units.cpp,1525,"BOOL UNITS_IsAnimModeGetHit(int nUnitType, int nAnimMode) {",
1.13c,D2Common,0x6FD7F010,1876422672,UNITS_IsAnimModeKnockBack,source/D2Common/src/Units/Units.cpp,1556,"BOOL UNITS_IsAnimModeKnockBack(int nUnitType, int nAnimMode) {",
1.13c,D2Common,0x6FD7FAC0,1876425408,UNITS_AnimModeAllowsAnimSpeed,source/D2Common/src/Units/Units.cpp,1580,"BOOL UNITS_AnimModeAllowsAnimSpeed(int nUnitType, int nAnimMode, int nClassId) {",
1.13c,D2Common,0x6FD7FE10,1876426256,UNITS_GetRoom,source/D2Common/src/Units/Units.cpp,620,D2ActiveRoomStrc* __stdcall UNITS_GetRoom(D2UnitStrc* pUnit) {,(#10331)
1.13c,D2Common,0x6FD803A0,1876427680,UNITS_GetUsedSkill,source/D2Common/src/Units/Units.cpp,72,D2SkillStrc* __stdcall UNITS_GetUsedSkill(D2UnitStrc* pUnit) {,(#10511)
1.13c,D2Common,0x6FD80B80,1876429696,UNITS_IsSeqAnimSpeedModulatedByFCR,source/D2Common/src/Units/Units.cpp,1467,"BOOL UNITS_IsSeqAnimSpeedModulatedByFCR(D2UnitStrc* pUnit, int nUnitType, int nAnimMode) {",
1.13c,D2Common,0x6FD80BD0,1876429776,UNITS_CanAnimModeUseAttackRate,source/D2Common/src/Units/Units.cpp,1302,"BOOL UNITS_CanAnimModeUseAttackRate(int nUnitType, int nAnimMode, D2UnitStrc* pUnit, int nClassId) {",
1.13c,D2Common,0x6FD80BD0,1876429776,UNITS_CanAnimModeUseVelocityModifier,source/D2Common/src/Units/Units.cpp,1620,"BOOL UNITS_CanAnimModeUseVelocityModifier(int nUnitType, int nAnimMode, D2UnitStrc* pUnit, int nClassId) {",
1.13c,D2Common,0x6FD82670,1876436592,UNITS_SetAnimData,source/D2Common/src/Units/Units.cpp,693,"void __stdcall UNITS_SetAnimData(D2UnitStrc* pUnit, int nUnitType, int nClassId, int nMode) {",(#11122)
1.13c,D2Common,0x6FD83110,1876439312,UNITS_UpdateAnimRateAndVelocity,source/D2Common/include/Units/Units.h,323,"D2COMMON_DLL_DECL void __stdcall UNITS_UpdateAnimRateAndVelocity(D2UnitStrc* pUnit, const char* szFile, int nLine);",(#10819)
1.13c,D2Common,0x6FD83110,1876439312,UNITS_UpdateAnimRateAndVelocity,source/D2Common/src/Units/Units.cpp,1703,"void __stdcall UNITS_UpdateAnimRateAndVelocity(D2UnitStrc* pUnit, const char* szFile, int nLine) {",(#10819)
1.13c,D2Common,0x6FD84D40,1876446528,PATH_SetVelocity,source/D2Common/src/Path/Path.cpp,937,"void __stdcall PATH_SetVelocity(D2DynamicPathStrc* pDynamicPath, int nVelocity, const char* szFile, int nLine) {",(#10488)
1.13c,D2Common,0x6FD85E00,1876450816,PATH_PreparePathTargetForPathUpdate,source/D2Common/include/Path/PathMisc.h,29,BOOL PATH_PreparePathTargetForPathUpdate(D2PathInfoStrc* pPathInfo);,
1.13c,D2Common,0x6FD85E00,1876450816,PATH_PreparePathTargetForPathUpdate,source/D2Common/src/Path/PathMisc.cpp,228,BOOL PATH_PreparePathTargetForPathUpdate(D2PathInfoStrc* pPathInfo) {,
1.13c,D2Common,0x6FD86230,1876451888,D2Common_10142,source/D2Common/include/Path/Path.h,232,"D2COMMON_DLL_DECL int __stdcall D2Common_10142(D2DynamicPathStrc* pPath, D2UnitStrc* pUnit, int bAllowInTown);",(#10334)
1.13c,D2Common,0x6FD86230,1876451888,D2Common_10142,source/D2Common/src/Path/Path.cpp,352,"int __stdcall D2Common_10142(D2DynamicPathStrc* pPath, D2UnitStrc* pUnit, int bAllowInTown) {",(#10334)
1.13c,D2Common,0x6FD8E080,1876484224,PATHUtil_AdvanceTowardsTarget_6FDAB890,source/D2Common/include/Path/PathUtil.h,11,void __fastcall PATHUtil_AdvanceTowardsTarget_6FDAB890(D2DynamicPathStrc* ptPath);,
1.13c,D2Common,0x6FD8E080,1876484224,PATHUtil_AdvanceTowardsTarget_6FDAB890,source/D2Common/src/Path/PathUtil.cpp,6,void __fastcall PATHUtil_AdvanceTowardsTarget_6FDAB890(D2DynamicPathStrc* ptPath) {,
1.13c,D2Common,0x6FD8E190,1876484496,sub_6FDAB6A0,source/D2Common/include/Path/PathMisc.h,16,"int __stdcall sub_6FDAB6A0(D2PathPointStrc pPoint1, D2PathPointStrc pPoint2);",
1.13c,D2Common,0x6FD8E190,1876484496,sub_6FDAB6A0,source/D2Common/src/Path/PathMisc.cpp,846,"int __stdcall sub_6FDAB6A0(D2PathPointStrc pPoint1, D2PathPointStrc pPoint2) {",
1.13c,D2Common,0x6FD8E310,1876484880,sub_6FDAB940,source/D2Common/include/Path/PathUtil.h,15,"void __fastcall sub_6FDAB940(D2PathPointStrc* pOutPathPoint, D2DynamicPathStrc* ptPath);",
1.13c,D2Common,0x6FD8E310,1876484880,sub_6FDAB940,source/D2Common/src/Path/PathUtil.cpp,22,"void __fastcall sub_6FDAB940(D2PathPointStrc* pOutPathPoint, D2DynamicPathStrc* ptPath) {",
1.13c,D2Common,0x6FD8E5F0,1876485616,sub_6FDAB770,source/D2Common/include/Path/PathMisc.h,21,"int __stdcall sub_6FDAB770(D2PathPointStrc pPoint1, D2PathPointStrc pPoint2);","(Inlined everywhere, but not stripped)"
1.13c,D2Common,0x6FD8E5F0,1876485616,sub_6FDAB770,source/D2Common/src/Path/PathMisc.cpp,859,"int __stdcall sub_6FDAB770(D2PathPointStrc pPoint1, D2PathPointStrc pPoint2) {","(Inlined everywhere, but not stripped)"
1.13c,D2Common,0x6FD9D140,1876545856,COLLISION_GetFreeCoordinatesImpl,source/D2Common/src/D2Collision.cpp,1556,"D2ActiveRoomStrc* __fastcall COLLISION_GetFreeCoordinatesImpl(D2ActiveRoomStrc* pRoom, D2CoordStrc* ptSpawnPoint, D2CoordStrc* pFieldCoord, int nUnitSize, unsigned int nMask, unsigned int nFieldMask, BOOL bAllowNeighborRooms, int nMaxDistance, int nPosIncrementValue) {",
1.13c,D2Common,0x6FD9D5C0,1876547008,COLLISION_TrySetUnitCollisionMask,source/D2Common/src/D2Collision.cpp,1221,"int __fastcall COLLISION_TrySetUnitCollisionMask(D2ActiveRoomStrc* pRoom1, int nX1, int nY1, D2ActiveRoomStrc* pRoom2, int nX2, int nY2, int nCollisionPattern, uint16_t nFootprintCollisionMask, uint16_t nMoveConditionMask) {",
1.13c,D2Common,0x6FD9D810,1876547600,COLLISION_GetFreeCoordinatesEx,source/D2Common/src/D2Collision.cpp,1811,"D2ActiveRoomStrc* __stdcall COLLISION_GetFreeCoordinatesEx(D2ActiveRoomStrc* pRoom, D2CoordStrc* pSpawnPoint, int nUnitSize, unsigned int nMask, int nPosIncrementValue) {",(#11049)
1.13c,D2Common,0x6FDA3780,1876572032,DATATBLS_NewTreasureClassEx,source/D2Common/src/DataTbls/MonsterTbls.cpp,1170,D2TCExShortStrc* DATATBLS_NewTreasureClassEx(const char* nTreasureClass) {,
1.13c,D2Common,0x6FDA4430,1876575280,DATATBLS_ParseTreasureClassItem,source/D2Common/src/DataTbls/MonsterTbls.cpp,1185,"void DATATBLS_ParseTreasureClassItem(D2TCExShortStrc* pTCExTxtRecord, D2TreasureClassExTxt* pTreasureClassExTxt, int nLine, int nItem) {",
1.13c,D2Common,0x6FDB6C20,1876651040,PATH_RayTrace,source/D2Common/include/Path/PathMisc.h,53,"BOOL __fastcall PATH_RayTrace(D2DynamicPathStrc* pDynamicPath, D2PathPointStrc* pPathDestination, D2PathPointStrc tStartCoord);",
1.13c,D2Common,0x6FDB6C20,1876651040,PATH_RayTrace,source/D2Common/src/Path/PathMisc.cpp,376,"BOOL __fastcall PATH_RayTrace(D2DynamicPathStrc* pDynamicPath, D2PathPointStrc* pPathDestination, D2PathPointStrc tStartCoord) {",
1.13c,D2Common,0x6FDB7630,1876653616,PATH_CheckCollisionsToNextPosition,source/D2Common/src/Path/PathMisc.cpp,340,"BOOL __fastcall PATH_CheckCollisionsToNextPosition(D2DynamicPathStrc* pDynamicPath, D2PathPointStrc* pGameCoord) {",
1.13c,D2Common,0x6FDB77F0,1876654064,PATH_Leap_6FDAB1E0,source/D2Common/src/Path/PathMisc.cpp,623,int __fastcall PATH_Leap_6FDAB1E0(D2PathInfoStrc* pPathInfo) {,
1.13c,D2Common,0x6FDB7AD0,1876654800,PATH_Straight_Compute,source/D2Common/src/Path/PathMisc.cpp,582,int __fastcall PATH_Straight_Compute(D2PathInfoStrc* pPathInfo) {,
1.13c,D2Common,0x6FDC0650,1876690512,PATH_IDAStar_FlushNodeToDynamicPath,source/D2Common/include/Path/IDAStar.h,62,"signed int __fastcall PATH_IDAStar_FlushNodeToDynamicPath(D2PathIDAStarNodeStrc* pNode, D2PathInfoStrc* pPathInfo);",
1.13c,D2Common,0x6FDC0650,1876690512,PATH_IDAStar_FlushNodeToDynamicPath,source/D2Common/src/Path/IDAStar.cpp,360,"signed int __fastcall PATH_IDAStar_FlushNodeToDynamicPath(D2PathIDAStarNodeStrc* pNode, D2PathInfoStrc* pPathInfo) {",
1.13c,D2Common,0x6FDC0840,1876691008,sub_6FDC0840,source/D2Common/include/Path/IDAStar.h,58,"D2PathIDAStarNodeStrc* __fastcall sub_6FDC0840(D2PathIDAStarNodeStrc* pNode, D2PathIDAStarContextStrc* pContext);",
1.13c,D2Common,0x6FDC0840,1876691008,sub_6FDC0840,source/D2Common/src/Path/IDAStar.cpp,328,"D2PathIDAStarNodeStrc* __fastcall sub_6FDC0840(D2PathIDAStarNodeStrc* pNode, D2PathIDAStarContextStrc* pContext) {",
1.13c,D2Common,0x6FDC08F0,1876691184,PATH_IDAStar_VisitNodes,source/D2Common/include/Path/IDAStar.h,50,"D2PathIDAStarNodeStrc* __fastcall PATH_IDAStar_VisitNodes(D2PathIDAStarContextStrc* pContext, int nFScoreCutoff, D2PathInfoStrc* pPathInfo);",
1.13c,D2Common,0x6FDC08F0,1876691184,PATH_IDAStar_VisitNodes,source/D2Common/src/Path/IDAStar.cpp,204,"D2PathIDAStarNodeStrc* __fastcall PATH_IDAStar_VisitNodes(D2PathIDAStarContextStrc* pContext, int nFScoreCutoff, D2PathInfoStrc* pPathInfo) {",
1.13c,D2Common,0x6FDC0BB0,1876691888,PATH_IdaStar_ComputePathWithRooms,source/D2Common/src/Path/IDAStar.cpp,39,"int __fastcall PATH_IdaStar_ComputePathWithRooms(D2DrlgCoordsStrc* pRoomCoords, D2PathInfoStrc* pPathInfo) {",
1.13c,D2Common,0x6FDC0E40,1876692544,PATH_IdaStar_6FDA7970,source/D2Common/include/Path/IDAStar.h,46,int __fastcall PATH_IdaStar_6FDA7970(D2PathInfoStrc* pPathInfo);,
1.13c,D2Common,0x6FDC0E40,1876692544,PATH_IdaStar_6FDA7970,source/D2Common/src/Path/IDAStar.cpp,131,int __fastcall PATH_IdaStar_6FDA7970(D2PathInfoStrc* pPathInfo) {,
1.13c,D2Common,0x6FDCAB50,1876732752,PATH_AStar_FlushNodeToDynamicPath,source/D2Common/src/Path/AStar.cpp,424,"signed int __fastcall PATH_AStar_FlushNodeToDynamicPath(D2PathFoWallNodeStrc* pNode, D2PathInfoStrc* pPathInfo) {",
1.13c,D2Common,0x6FDCAC50,1876733008,PATH_AStar_PropagateNewFScoreToChildren,source/D2Common/include/Path/AStar.h,72,"void __fastcall PATH_AStar_PropagateNewFScoreToChildren(D2PathFoWallContextStrc* pContext, int nUnused, D2PathFoWallNodeStrc* pNewNode);",
1.13c,D2Common,0x6FDCAC50,1876733008,PATH_AStar_PropagateNewFScoreToChildren,source/D2Common/src/Path/AStar.cpp,318,"void __fastcall PATH_AStar_PropagateNewFScoreToChildren(D2PathFoWallContextStrc* pContext, int nUnused, D2PathFoWallNodeStrc* pNewNode) {",
1.13c,D2Common,0x6FDCAE20,1876733472,PATH_AStar_MakeCandidate,source/D2Common/include/Path/AStar.h,68,"void __fastcall PATH_AStar_MakeCandidate(D2PathFoWallContextStrc* pContext, D2PathFoWallNodeStrc* pNode);",
1.13c,D2Common,0x6FDCAE20,1876733472,PATH_AStar_MakeCandidate,source/D2Common/src/Path/AStar.cpp,298,"void __fastcall PATH_AStar_MakeCandidate(D2PathFoWallContextStrc* pContext, D2PathFoWallNodeStrc* pNode) {",
1.13c,D2Common,0x6FDCAED0,1876733648,PATH_AStar_FindPointInVisitedCache,source/D2Common/include/Path/AStar.h,64,"D2PathFoWallNodeStrc* __fastcall PATH_AStar_FindPointInVisitedCache(D2PathFoWallContextStrc* pContext, D2PathPointStrc tPathPoint);",
1.13c,D2Common,0x6FDCAED0,1876733648,PATH_AStar_FindPointInVisitedCache,source/D2Common/src/Path/AStar.cpp,281,"D2PathFoWallNodeStrc* __fastcall PATH_AStar_FindPointInVisitedCache(D2PathFoWallContextStrc* pContext, D2PathPointStrc tPathPoint) {",
1.13c,D2Common,0x6FDCAF20,1876733728,PATH_AStar_GetNodeFromPendingCache,source/D2Common/include/Path/AStar.h,60,"D2PathFoWallNodeStrc* __fastcall PATH_AStar_GetNodeFromPendingCache(D2PathFoWallContextStrc* pContext, D2PathPointStrc tPathPoint);",
1.13c,D2Common,0x6FDCAF20,1876733728,PATH_AStar_GetNodeFromPendingCache,source/D2Common/src/Path/AStar.cpp,263,"D2PathFoWallNodeStrc* __fastcall PATH_AStar_GetNodeFromPendingCache(D2PathFoWallContextStrc* pContext, D2PathPointStrc tPathPoint) {",
1.13c,D2Common,0x6FDCAF70,1876733808,PATH_AStar_Heuristic,source/D2Common/include/Path/AStar.h,53,"int __stdcall PATH_AStar_Heuristic(D2PathPointStrc tPoint1, D2PathPointStrc tPoint2);",
1.13c,D2Common,0x6FDCAF70,1876733808,PATH_AStar_Heuristic,source/D2Common/src/Path/AStar.cpp,222,"int __stdcall PATH_AStar_Heuristic(D2PathPointStrc tPoint1, D2PathPointStrc tPoint2) {",
1.13c,D2Common,0x6FDCAFB0,1876733872,PATH_AStar_EvaluateNeighbor,source/D2Common/include/Path/AStar.h,80,"BOOL __fastcall PATH_AStar_EvaluateNeighbor(D2PathInfoStrc* pPathInfo, D2PathFoWallContextStrc* pContext, D2PathFoWallNodeStrc* pCurrentNode, D2PathPointStrc tNewPointCoord, D2PathPointStrc tTargetCoord);",
1.13c,D2Common,0x6FDCAFB0,1876733872,PATH_AStar_EvaluateNeighbor,source/D2Common/src/Path/AStar.cpp,374,"BOOL __fastcall PATH_AStar_EvaluateNeighbor(D2PathInfoStrc* pPathInfo, D2PathFoWallContextStrc* pContext, D2PathFoWallNodeStrc* pCurrentNode, D2PathPointStrc tNewPointCoord, D2PathPointStrc tTargetCoord) {",
1.13c,D2Common,0x6FDCB220,1876734496,PATH_AStar_PopBestScoreForVisit,source/D2Common/src/Path/AStar.cpp,112,D2PathFoWallNodeStrc* PATH_AStar_PopBestScoreForVisit(D2PathFoWallContextStrc* pContext) {,
1.13c,D2Common,0x6FDCB2C0,1876734656,PATH_AStar_TargetLocationHasEnoughRoom,source/D2Common/src/Path/AStar.cpp,38,BOOL PATH_AStar_TargetLocationHasEnoughRoom(D2PathInfoStrc* pPathInfo) {,
1.13c,D2Common,0x6FDCB3C0,1876734912,PATH_AStar_ExploreChildren,source/D2Common/include/Path/AStar.h,49,"BOOL __fastcall PATH_AStar_ExploreChildren(D2PathInfoStrc* pPathInfo, D2PathFoWallContextStrc* pContext, D2PathFoWallNodeStrc* a3, D2PathPointStrc tTargetCoord);",
1.13c,D2Common,0x6FDCB3C0,1876734912,PATH_AStar_ExploreChildren,source/D2Common/src/Path/AStar.cpp,190,"BOOL __fastcall PATH_AStar_ExploreChildren(D2PathInfoStrc* pPathInfo, D2PathFoWallContextStrc* pContext, D2PathFoWallNodeStrc* a3, D2PathPointStrc tTargetCoord) {",
1.13c,D2Common,0x6FDCB630,1876735536,PATH_AStar_ComputePath,source/D2Common/src/Path/AStar.cpp,129,int __fastcall PATH_AStar_ComputePath(D2PathInfoStrc* pPathInfo) {,
1.13c,D2Common,0x6FDCFCD0,1876753616,D2Common_10399,source/D2Common/include/Units/Units.h,494,"D2COMMON_DLL_DECL int __stdcall D2Common_10399(D2UnitStrc* pUnit1, D2UnitStrc* pUnit2);",(#10407)
1.13c,D2Common,0x6FDCFCD0,1876753616,D2Common_10399,source/D2Common/src/Units/Units.cpp,3686,"int __stdcall D2Common_10399(D2UnitStrc* pUnit1, D2UnitStrc* pUnit2) {",(#10407)
1.13c,D2Game,0x6FC4E1E0,1875173856,GAME_UpdateGamesProgress,source/D2Game/include/GAME/Game.h,332,D2GAME_DLL_DECL int32_t __stdcall GAME_UpdateGamesProgress(int32_t a1);,(#10008)
1.13c,D2Game,0x6FC4E1E0,1875173856,GAME_UpdateGamesProgress,source/D2Game/src/GAME/Game.cpp,2109,int32_t __stdcall GAME_UpdateGamesProgress(int32_t a1) {,(#10008)
1.13c,D2Game,0x6FC57B10,1875213072,sub_6FC7BFC0,source/D2Game/include/PLAYER/Player.h,32,"void __fastcall sub_6FC7BFC0(D2GameStrc* pGame, D2ActiveRoomStrc* pRoom, int32_t nPlayerGUID, D2CoordStrc* pCoord);",
1.13c,D2Game,0x6FC57B10,1875213072,sub_6FC7BFC0,source/D2Game/src/PLAYER/Player.cpp,454,"void __fastcall sub_6FC7BFC0(D2GameStrc* pGame, D2ActiveRoomStrc* pRoom, int32_t nPlayerGUID, D2CoordStrc* pCoord) {",
1.13c,D2Game,0x6FC6A9B0,1875290544,CLIENTS_AddToGame,source/D2Game/include/GAME/Clients.h,259,"D2ClientStrc* __fastcall CLIENTS_AddToGame(D2GameStrc* pGame, int32_t nClientId, uint8_t nClassIdOrCharTemplate, const char* szClientName, const char* szAccount, int32_t nCharSaveTransactionToken, uint32_t nLocale, int32_t a8, int32_t a9);",
1.13c,D2Game,0x6FC6A9B0,1875290544,CLIENTS_AddToGame,source/D2Game/src/GAME/Clients.cpp,455,"D2ClientStrc* __fastcall CLIENTS_AddToGame(D2GameStrc* pGame, int32_t nClientId, uint8_t nClassIdOrCharTemplate, const char* szClientName, const char* szAccount, int32_t nCharSaveTransactionToken, uint32_t nLocale, int32_t a8, int32_t a9) {",
1.13c,D2Game,0x6FC89B00,1875417856,OBJMODE_GetToHitPercentage,source/D2Game/src/OBJECTS/ObjMode.cpp,2194,"int32_t OBJMODE_GetToHitPercentage(D2UnitStrc* pUnit, D2UnitStrc* pWeapon, D2SkillStrc* pSkill) {",
1.13c,D2Game,0x6FC89EE0,1875418848,sub_6FC77750,source/D2Game/src/OBJECTS/ObjMode.cpp,2238,"int32_t __fastcall sub_6FC77750(D2ShrinesTxt* pShrinesTxtRecord, int32_t nStatId, int32_t nValue, D2UnitStrc* pUnit) {",
1.13c,D2Game,0x6FC99210,1875481104,D2GAME_CORPSE_Handler_6FC7FBD0,source/D2Game/include/PLAYER/PlrModes.h,36,"D2UnitStrc* __fastcall D2GAME_CORPSE_Handler_6FC7FBD0(D2GameStrc* pGame, D2UnitStrc* pUnit, int32_t nX, int32_t nY, D2ActiveRoomStrc* pRoom);",
1.13c,D2Game,0x6FC99210,1875481104,D2GAME_CORPSE_Handler_6FC7FBD0,source/D2Game/src/PLAYER/PlrModes.cpp,427,"D2UnitStrc* __fastcall D2GAME_CORPSE_Handler_6FC7FBD0(D2GameStrc* pGame, D2UnitStrc* pUnit, int32_t nX, int32_t nY, D2ActiveRoomStrc* pRoom) {",
1.13c,D2Game,0x6FCAE420,1875567648,EVENT_AllocTimerSlab,source/D2Game/include/GAME/Event.h,127,D2EventTimerSlabListStrc* __fastcall EVENT_AllocTimerSlab(D2GameStrc* pGame);,
1.13c,D2Game,0x6FCAE420,1875567648,EVENT_AllocTimerSlab,source/D2Game/src/GAME/Event.cpp,416,D2EventTimerSlabListStrc* __fastcall EVENT_AllocTimerSlab(D2GameStrc* pGame) {,
1.13c,D2Game,0x6FCAE540,1875567936,EVENT_AllocateTimer,source/D2Game/src/GAME/Event.cpp,464,D2EventTimerStrc* EVENT_AllocateTimer(D2GameStrc* pGame) {,
1.13c,D2Game,0x6FCAE680,1875568256,EVENT_AllocateUnitTimer,source/D2Game/src/GAME/Event.cpp,495,"D2EventTimerStrc* __fastcall EVENT_AllocateUnitTimer(D2GameStrc* pGame, D2UnitStrc* pUnit) {",
1.13c,D2Game,0x6FCD2620,1875715616,ARENA_ShouldTreatClassIdAsTemplateId,source/D2Game/include/GAME/Arena.h,67,uint32_t __fastcall ARENA_ShouldTreatClassIdAsTemplateId(D2GameStrc* pGame);,
1.13c,D2Game,0x6FCD2620,1875715616,ARENA_ShouldTreatClassIdAsTemplateId,source/D2Game/src/GAME/Arena.cpp,274,uint32_t __fastcall ARENA_ShouldTreatClassIdAsTemplateId(D2GameStrc* pGame) {,
1.13c,D2Game,0x6FD0BAF0,1875950320,PLRSAVE2_CheckPlayerFlags,source/D2Game/include/PLAYER/PlrSave2.h,129,"int32_t __fastcall PLRSAVE2_CheckPlayerFlags(D2GameStrc* pGame, uint32_t dwFlags, D2ClientStrc* pClient);",
1.13c,D2Game,0x6FD0BAF0,1875950320,PLRSAVE2_CheckPlayerFlags,source/D2Game/src/PLAYER/PlrSave2.cpp,631,"int32_t __fastcall PLRSAVE2_CheckPlayerFlags(D2GameStrc* pGame, uint32_t dwFlags, D2ClientStrc* pClient) #else int32_t __fastcall PLRSAVE2_CheckPlayerFlags(D2GameStrc* pGame, uint32_t dwFlags) #endif {",
1.13c,D2Game,0x6FD0CA60,1875954272,PLRSAVE2_ReadSkills,source/D2Game/src/PLAYER/PlrSave2.cpp,1062,"int32_t __fastcall PLRSAVE2_ReadSkills(D2GameStrc* pGame, D2UnitStrc* pPlayer, uint8_t** ppSection, uint8_t* pEnd, uint32_t nVersion, int32_t nSkills) {",
1.13c,D2Game,0x6FD0D250,1875956304,PLRSAVE2_ReadSaveHeader,source/D2Game/include/PLAYER/PlrSave2.h,137,"int32_t __fastcall PLRSAVE2_ReadSaveHeader(D2GameStrc* pGame, D2ClientStrc* pClient, uint8_t** ppSection, uint8_t* pEnd, D2UnitStrc** ppPlayer);",
1.13c,D2Game,0x6FD0D250,1875956304,PLRSAVE2_ReadSaveHeader,source/D2Game/src/PLAYER/PlrSave2.cpp,726,"int32_t __fastcall PLRSAVE2_ReadSaveHeader(D2GameStrc* pGame, D2ClientStrc* pClient, uint8_t** ppSection, uint8_t* pEnd, D2UnitStrc** ppPlayer) {",
1.13f,D2Common,0x6FDC07E0,1876690912,PATH_IDAStar_GetNextNeighborIndex,source/D2Common/include/Path/IDAStar.h,54,"void __fastcall PATH_IDAStar_GetNextNeighborIndex(D2PathIDAStarNodeStrc* pNode, D2PathIDAStarContextStrc* pContext);",
1.13f,D2Common,0x6FDC07E0,1876690912,PATH_IDAStar_GetNextNeighborIndex,source/D2Common/src/Path/IDAStar.cpp,311,"void __fastcall PATH_IDAStar_GetNextNeighborIndex(D2PathIDAStarNodeStrc* pNode, D2PathIDAStarContextStrc* pContext) {",
1.14d,Game,0x524A30,5392944,D2FUNC_DLL,source/D2Lang/include/D2Lang.h,34,"D2FUNC_DLL(D2LANG, GetStringFromTblIndex, const Unicode*, __fastcall, (short index), 0x3740) //D2LANG.#10004 D2FUNC_DLL(D2LANG, GetTblIndex, short, __stdcall, (char* szReference, const Unicode** pUnicode), 0x3960) //D2LANG.#10013",
1.14d,Game,0x52D870,5429360,GAME_UpdateProgress,source/D2Game/include/GAME/Game.h,323,void __fastcall GAME_UpdateProgress(D2GameStrc* pGame);,
